% Generated by PAnDConv in Mon Oct 31 23:37:03 2011
% Author: Paulo Joia Filho
% instances: 240
% dimension: 28
% classes:   40

@RELATION DY

@ATTRIBUTE	id	STRING
@ATTRIBUTE	attr1	REAL
@ATTRIBUTE	attr2	REAL
@ATTRIBUTE	attr3	REAL
@ATTRIBUTE	attr4	REAL
@ATTRIBUTE	attr5	REAL
@ATTRIBUTE	attr6	REAL
@ATTRIBUTE	attr7	REAL
@ATTRIBUTE	attr8	REAL
@ATTRIBUTE	attr9	REAL
@ATTRIBUTE	attr10	REAL
@ATTRIBUTE	attr11	REAL
@ATTRIBUTE	attr12	REAL
@ATTRIBUTE	attr13	REAL
@ATTRIBUTE	attr14	REAL
@ATTRIBUTE	attr15	REAL
@ATTRIBUTE	attr16	REAL
@ATTRIBUTE	attr17	REAL
@ATTRIBUTE	attr18	REAL
@ATTRIBUTE	attr19	REAL
@ATTRIBUTE	attr20	REAL
@ATTRIBUTE	attr21	REAL
@ATTRIBUTE	attr22	REAL
@ATTRIBUTE	attr23	REAL
@ATTRIBUTE	attr24	REAL
@ATTRIBUTE	attr25	REAL
@ATTRIBUTE	attr26	REAL
@ATTRIBUTE	attr27	REAL
@ATTRIBUTE	attr28	REAL
@ATTRIBUTE	class {0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0}

@DATA
27-6m.jpg,28458.7,-15629.7,-39316.6,-39041,-7389.41,23173.8,33950.7,13314,-9895.25,-23134.7,-23134.7,-9895.25,13314,33950.7,23173.8,-7389.41,-39041,-39316.6,-15629.7,28458.7,56174.5,14554.6,7795.64,5173.29,1101.62,252.077,47.7562,25.0452,26.0
28-1m.jpg,22367.7,-19149.5,-42559.1,-12362.2,22629.1,32547.2,9674.46,-18378.9,-29198,-18685.3,-18685.3,-29198,-18378.9,9674.46,32547.2,22629.1,-12362.2,-42559.1,-19149.5,22367.7,72254.5,14662.6,9295.23,7332.59,1383.9,431.291,53.6383,33.0096,27.0
28-2m.jpg,23848.1,-18237.7,-42570.2,-15230.6,19990.3,33859.6,15099.1,-14466.6,-29981.9,-23100.3,-23100.3,-29981.9,-14466.6,15099.1,33859.6,19990.3,-15230.6,-42570.2,-18237.7,23848.1,70323.5,16357.6,9181.26,7384.98,1459.29,429.116,52.4899,32.4353,27.0
28-3m.jpg,21449.5,-16444.5,-46021.6,-13424,21906.5,35041.1,11909.2,-17521.6,-31418.5,-20323,-20323,-31418.5,-17521.6,11909.2,35041.1,21906.5,-13424,-46021.6,-16444.5,21449.5,73484.4,14360.6,8397.19,6546.4,1307.63,371.07,54.1539,33.3668,27.0
28-4m.jpg,23787.6,-17587.7,-39266.1,-15860,20790.2,32143.3,12838.5,-16020.9,-29944.7,-24051.3,-24051.3,-29944.7,-16020.9,12838.5,32143.3,20790.2,-15860,-39266.1,-17587.7,23787.6,68483,13466.4,9437.91,6478.61,1295.25,328.03,52.0052,31.7449,27.0
28-5m.jpg,-13403.5,-7104.41,-12275.2,4835.08,16713.9,6587.22,-13492.7,-9205.77,-3238.85,7404.55,7404.55,-3238.85,-9205.77,-13492.7,6587.22,16713.9,4835.08,-12275.2,-7104.41,-13403.5,80699.5,16346.4,10921,8814.47,1652.69,465.993,79.9254,42.1902,27.0
28-6m.jpg,21417.4,-19977,-42465.1,-11429.6,22498.9,33081.4,9217.72,-17890.9,-27587.1,-17287.3,-17287.3,-27587.1,-17890.9,9217.72,33081.4,22498.9,-11429.6,-42465.1,-19977,21417.4,74172.1,15544.8,10222.6,7642.5,1473.21,432.581,54.2985,33.1006,27.0
29-1m.jpg,22940.5,-11727.6,-41255.1,-24245.3,3441.08,20348.7,22601.6,14866,-4458.47,-27554.6,-27554.6,-4458.47,14866,22601.6,20348.7,3441.08,-24245.3,-41255.1,-11727.6,22940.5,77067.7,10406,6690.51,4448.93,923.478,196.605,53.0601,33.5385,28.0
29-2m.jpg,23753.2,-12640.5,-39546.9,-22181.3,2689.8,19347.4,19977.8,14830.4,-4395.49,-27226.2,-27226.2,-4395.49,14830.4,19977.8,19347.4,2689.8,-22181.3,-39546.9,-12640.5,23753.2,65338.5,11661.8,7139.63,4551.39,906.72,177.394,52.1119,32.41,28.0
29-3m.jpg,21828.7,-9925.83,-40584.7,-19080.8,5965.03,19939.3,20609.7,6079.65,-10824,-29582.8,-29582.8,-10824,6079.65,20609.7,19939.3,5965.03,-19080.8,-40584.7,-9925.83,21828.7,70966.4,12736.5,7607.92,5483.47,991.862,204.081,54.3824,35.9195,28.0
29-4m.jpg,23531.1,-12271.8,-37077,-21806.2,7920.07,19942.2,18317.6,9508.69,-9552.28,-27833.8,-27833.8,-9552.28,9508.69,18317.6,19942.2,7920.07,-21806.2,-37077,-12271.8,23531.1,67123.3,12050.3,7008.8,5429.1,973.258,209.71,51.9456,32.3408,28.0
29-5m.jpg,-9487.2,-16563,-7406,-7681.43,19498.9,14653.1,-6081.32,-16462.5,-8304.98,5173.44,5173.44,-8304.98,-16462.5,-6081.32,14653.1,19498.9,-7681.43,-7406,-16563,-9487.2,81708.6,14055.4,8705.58,6146.45,1296.07,328.65,76.865,40.2532,28.0
29-6m.jpg,22136.6,-14964.7,-40545.1,-19426.7,6996.23,22175.4,18217.6,8704.21,-9143.36,-28004.6,-28004.6,-9143.36,8704.21,18217.6,22175.4,6996.23,-19426.7,-40545.1,-14964.7,22136.6,71323.7,12557,6423.63,5630.8,1000.18,225.866,53.6849,33.3692,28.0
30-1f.jpg,16236.7,-24622,-22415.1,19439.7,19393.8,-18538.5,-30408.8,-2577.71,18705.8,2648.45,2648.45,18705.8,-2577.71,-30408.8,-18538.5,19393.8,19439.7,-22415.1,-24622,16236.7,67880.7,11921.8,7582.57,6531.78,990.271,206.408,55.492,30.6928,29.0
30-2f.jpg,12307.9,-24724.1,-12028.4,20319.5,1931.71,-22633.2,-13452,3468.44,1617.62,-2631.35,-2631.35,1617.62,3468.44,-13452,-22633.2,1931.71,20319.5,-12028.4,-24724.1,12307.9,74687.8,11765.5,8680.77,6707.13,1112.35,236.361,57.5041,30.7798,29.0
30-3f.jpg,6173.01,-25779.8,-5419.95,20441.4,-11014.3,-25686.4,1962.87,7592.76,-9970.17,-2977.1,-2977.1,-9970.17,7592.76,1962.87,-25686.4,-11014.3,20441.4,-5419.95,-25779.8,6173.01,71111.3,15064.7,8913.18,5761.83,1099.55,225.246,62.8066,33.9454,29.0
30-4f.jpg,10713.2,-25912.9,-14529.7,19523.3,1359.13,-26393.1,-13476.4,6507.96,5992.76,-1817.76,-1817.76,5992.76,6507.96,-13476.4,-26393.1,1359.13,19523.3,-14529.7,-25912.9,10713.2,76734.5,13516.1,8374.57,5526.77,999.227,205.684,59.5397,32.2092,29.0
30-5f.jpg,2977.07,-11662.2,4928.64,-4712.25,1039.34,-13582.2,-5107.97,3824.33,-10480.7,-5317.42,-5317.42,-10480.7,3824.33,-5107.97,-13582.2,1039.34,-4712.25,4928.64,-11662.2,2977.07,76313.9,13609.7,9749.67,7067.3,1306.78,319.976,64.5757,37.6814,29.0
30-6f.jpg,10718.3,-21824.2,-10056.5,20409.1,-4655.17,-21372.1,-8837.77,4457.24,-190.351,-778.442,-778.442,-190.351,4457.24,-8837.77,-21372.1,-4655.17,20409.1,-10056.5,-21824.2,10718.3,77402.4,14670.8,9765.99,6883.36,1186.25,262.866,59.0329,33.0479,29.0
31-1m.jpg,8938.99,-34184.8,-29481.4,22963.5,30391.2,-6321.25,-28208.7,-9525.76,12684.4,6949.2,6949.2,12684.4,-9525.76,-28208.7,-6321.25,30391.2,22963.5,-29481.4,-34184.8,8938.99,69051,12158,9888.37,6614.94,2143.6,550.462,61.1061,30.0177,30.0
31-2m.jpg,9260.58,-34213.2,-31019.4,21138.7,33120,-2021.04,-29773.8,-14484.3,12305.6,12841.6,12841.6,12305.6,-14484.3,-29773.8,-2021.04,33120,21138.7,-31019.4,-34213.2,9260.58,62526.7,12861.9,9537.51,6729.77,2151.79,560.322,61.0386,30.133,30.0
31-3m.jpg,4300.17,-34024,-27433.9,25884.2,30331.1,-10512.2,-27474.6,-6049.58,15515.5,7332.72,7332.72,15515.5,-6049.58,-27474.6,-10512.2,30331.1,25884.2,-27433.9,-34024,4300.17,74589.2,12771.6,8998.57,6736.57,2131.01,569.209,65.4325,33.1163,30.0
31-4m.jpg,7109.58,-35891.2,-28132.5,24140.6,30898,-7045.13,-29027,-9990.29,14393.2,11163.1,11163.1,14393.2,-9990.29,-29027,-7045.13,30898,24140.6,-28132.5,-35891.2,7109.58,70004.6,13814.5,7629.62,5713.2,2039.33,521.602,62.741,30.7031,30.0
31-5m.jpg,-14997.4,-14948.9,-1829.33,8875.3,10796.9,-7499.25,-12564,2755.55,5294.69,-2004.31,-2004.31,5294.69,2755.55,-12564,-7499.25,10796.9,8875.3,-1829.33,-14948.9,-14997.4,70341.1,15271.4,10220.6,8090.59,2339.4,695.339,78.7347,38.0121,30.0
31-6m.jpg,8464.42,-35225.3,-27361.6,23875.7,30141.1,-8105.75,-27377.3,-8049.35,12586.7,6781.39,6781.39,12586.7,-8049.35,-27377.3,-8105.75,30141.1,23875.7,-27361.6,-35225.3,8464.42,66749.7,13781.5,8647.18,6998.76,2193.95,558.521,60.9176,28.9034,30.0
32-1m.jpg,9175.17,-44882.3,-17037.6,36713.9,20791.8,-23479,-22026.3,5770.52,7824.6,-7185.7,-7185.7,7824.6,5770.52,-22026.3,-23479,20791.8,36713.9,-17037.6,-44882.3,9175.17,56725.4,10662.6,6541.63,4509.77,931.54,218.995,59.4857,24.6188,31.0
32-2m.jpg,11097.8,-43866.8,-21025.4,33828.4,24718.3,-18364.7,-25965.6,-247.391,9456.27,-2188.29,-2188.29,9456.27,-247.391,-25965.6,-18364.7,24718.3,33828.4,-21025.4,-43866.8,11097.8,57662.1,11171.6,6482.16,5023.34,916.28,226.864,58.2647,24.2334,31.0
32-3m.jpg,11091.8,-42461.6,-22416.5,33538.1,25693,-16961.8,-24222.3,112.885,8811.25,-2422.81,-2422.81,8811.25,112.885,-24222.3,-16961.8,25693,33538.1,-22416.5,-42461.6,11091.8,58229.2,10103,6353.77,4815.79,928.204,228.522,58.3213,24.854,31.0
32-4m.jpg,10504,-44035.8,-19614.8,33036.7,26726.5,-19857.7,-26509.9,-622.244,9802.91,-2297.17,-2297.17,9802.91,-622.244,-26509.9,-19857.7,26726.5,33036.7,-19614.8,-44035.8,10504,55508.1,11475.3,6302.46,4710.55,910.619,222.18,58.7004,24.573,31.0
32-5m.jpg,-7699.1,-18129.6,-7376.56,3823.38,14296.5,2286,-11234.6,-8549.66,4555.25,1642.55,1642.55,4555.25,-8549.66,-11234.6,2286,14296.5,3823.38,-7376.56,-18129.6,-7699.1,58546.1,11724.9,7146.18,4676.97,1096.83,332.357,70.9613,33.5175,31.0
32-6m.jpg,6497.54,-44510.2,-11398.2,36482.7,9973.21,-22972,-11903.4,6290.54,-1314.5,-6807.14,-6807.14,-1314.5,6290.54,-11903.4,-22972,9973.21,36482.7,-11398.2,-44510.2,6497.54,53552.1,11937.4,6682.18,4576.94,950.792,225.838,60.6483,23.8922,31.0
33-1m.jpg,2149.86,-41910.1,-35897,19993,36747.2,3439.44,-26046.2,-13861.5,8832.17,17346.2,17346.2,8832.17,-13861.5,-26046.2,3439.44,36747.2,19993,-35897,-41910.1,2149.86,58169.1,10211.6,6290.76,4038.28,883.386,223.003,64.8238,24.5499,32.0
33-2m.jpg,1554.16,-46030.5,-30953,24742.4,35848.8,-4476.04,-29346.9,-6846.78,15755.3,14388.7,14388.7,15755.3,-6846.78,-29346.9,-4476.04,35848.8,24742.4,-30953,-46030.5,1554.16,55377.8,9625.03,5914.78,4465.4,837.893,199.368,64.8098,22.7224,32.0
33-3m.jpg,-8405.59,-44089.5,-18348.5,40491.4,16229.7,-26259.6,-17020.5,18447.7,12518.7,-9040.54,-9040.54,12518.7,18447.7,-17020.5,-26259.6,16229.7,40491.4,-18348.5,-44089.5,-8405.59,52038.9,9783.17,6046.98,4758.35,964.777,239.697,71.2972,24.4903,32.0
33-4m.jpg,-2298.86,-44807.9,-27426.4,29598.1,32196.6,-11482.1,-28817.9,1541.7,17968.5,5283.02,5283.02,17968.5,1541.7,-28817.9,-11482.1,32196.6,29598.1,-27426.4,-44807.9,-2298.86,53342.5,11014.4,5856.22,4766.23,985.23,246.121,67.4834,24.0724,32.0
33-5m.jpg,-22221.4,-23187.5,10054.4,-13321.8,3213.08,4802.8,10154.4,2048.13,-9232,-5365.22,-5365.22,-9232,2048.13,10154.4,4802.8,3213.08,-13321.8,10054.4,-23187.5,-22221.4,62375.2,11310.2,7116.54,4935.63,1128.97,325.496,82.0619,31.3827,32.0
33-6m.jpg,-6435.49,-43620.5,-22360.4,36843.6,23269.9,-22697.7,-22762.5,14029.9,16510.6,-4760.53,-4760.53,16510.6,14029.9,-22762.5,-22697.7,23269.9,36843.6,-22360.4,-43620.5,-6435.49,51331.8,10165.3,6120.25,4110.17,926.118,232.819,70.0329,24.4774,32.0
34-1m.jpg,-1137.29,-50891.2,-5225.19,38938.9,844.81,-30740.1,-1738.45,19355.7,-423.037,-10161.7,-10161.7,-423.037,19355.7,-1738.45,-30740.1,844.81,38938.9,-5225.19,-50891.2,-1137.29,76109.8,11564.7,7935.27,4814.59,1017.57,228.775,68.2138,28.1656,33.0
34-2m.jpg,847.07,-51055.9,-10415.2,37205.7,9593.58,-27921.4,-11848.4,16656.5,10356.2,-8675.82,-8675.82,10356.2,16656.5,-11848.4,-27921.4,9593.58,37205.7,-10415.2,-51055.9,847.07,69500.2,12092.9,6501.06,4862.6,1015.32,245.151,67.2016,28.3486,33.0
34-3m.jpg,1558.13,-48679.8,-11448.9,37147.9,7982.17,-30353.6,-11214.2,18171.7,8135.06,-9241.08,-9241.08,8135.06,18171.7,-11214.2,-30353.6,7982.17,37147.9,-11448.9,-48679.8,1558.13,75465.8,13734.6,6374.32,4616.47,930.081,218.449,66.8617,29.2496,33.0
34-4m.jpg,3173.73,-49450.3,-14192.5,34641.2,13922.8,-27500.8,-14632.4,14514,11360.9,-6779.58,-6779.58,11360.9,14514,-14632.4,-27500.8,13922.8,34641.2,-14192.5,-49450.3,3173.73,68744.2,12449.9,6148.53,4398.96,909.151,206.998,65.5401,28.1978,33.0
34-5m.jpg,-1607.33,-26611.1,-8023.38,-10097.6,7941.01,5540.31,1007.96,-3107.85,778.326,-3530.93,-3530.93,778.326,-3107.85,1007.96,5540.31,7941.01,-10097.6,-8023.38,-26611.1,-1607.33,63130.3,14406.2,7007.43,4524,1109.28,316.514,68.8452,33.9141,33.0
34-6m.jpg,2579.96,-50107.3,-16029.3,35964.8,14958.2,-26494.6,-14303.1,14022.4,10272.3,-5352.47,-5352.47,10272.3,14022.4,-14303.1,-26494.6,14958.2,35964.8,-16029.3,-50107.3,2579.96,66489.9,13740.7,7669.62,5116.2,1025.08,224.297,65.8784,27.698,33.0
35-1f.jpg,-15859.5,-36196.3,14128.5,29714.8,-16544.2,-13559.9,12687.7,1721.49,-3929.17,-44.7563,-44.7563,-3929.17,1721.49,12687.7,-13559.9,-16544.2,29714.8,14128.5,-36196.3,-15859.5,82105.1,16278.9,9047.8,5619.57,1281.57,376.466,77.8224,31.7939,34.0
35-2f.jpg,-12992.8,-37814.2,9207.92,37437.7,-12872.1,-27508.2,16642.6,17135.6,-14888.7,-10768.8,-10768.8,-14888.7,17135.6,16642.6,-27508.2,-12872.1,37437.7,9207.92,-37814.2,-12992.8,75825.7,15118.3,9770.37,6185.68,1381.99,382.081,75.5542,31.3139,34.0
35-3f.jpg,-16786.1,-37081,13291,31029,-15606.8,-14454.9,10584.7,3554.97,-1974.62,-463.228,-463.228,-1974.62,3554.97,10584.7,-14454.9,-15606.8,31029,13291,-37081,-16786.1,77962.6,14603.9,9545.39,6202.95,1326.99,380.018,78.1787,30.7892,34.0
35-4f.jpg,-16713.6,-38185.1,17813.5,34382.4,-22131.8,-22767.6,25257.8,10733.3,-24717,-3693.56,-3693.56,-24717,10733.3,25257.8,-22767.6,-22131.8,34382.4,17813.5,-38185.1,-16713.6,80928.5,15283.1,9301.45,5922.27,1291.26,350.043,78.7529,32.008,34.0
35-5f.jpg,-9807,-28695.3,10201.1,-612.123,1099.23,11888.6,-4004.88,-5432.78,-734.847,-3964.96,-3964.96,-734.847,-5432.78,-4004.88,11888.6,1099.23,-612.123,10201.1,-28695.3,-9807,71585.1,16139.8,8653.26,5444.9,1288.03,425.989,72.7771,32.456,34.0
35-6f.jpg,935.464,-14457.5,9798.6,8367.54,-4293.58,-6670.74,-540.072,9748.59,556.401,-5521.61,-5521.61,556.401,9748.59,-540.072,-6670.74,-4293.58,8367.54,9798.6,-14457.5,935.464,81176.7,19668.6,11308.8,8632.55,1143.74,211.244,65.2858,37.5495,34.0
36-1m.jpg,-5477.33,-27480,27559.8,13695.4,-21324.9,-5830.16,-6019.73,-10966,3120.19,-10884.3,-10884.3,3120.19,-10966,-6019.73,-5830.16,-21324.9,13695.4,27559.8,-27480,-5477.33,89025.9,14164.9,9091.47,6298.89,1150.22,231.083,72.4388,39.0422,35.0
36-2m.jpg,-5670.82,-27689.4,26557.1,16384.5,-21961,-7020.29,-2610.73,-11339.1,283.085,-6064.31,-6064.31,283.085,-11339.1,-2610.73,-7020.29,-21961,16384.5,26557.1,-27689.4,-5670.82,84066,14325.7,9448.14,6681.4,1177.41,258.697,71.6241,37.6358,35.0
36-3m.jpg,-570.709,-31116.3,13913.8,24852,-12718.9,-17655.9,-74.5841,-6147.96,-6639.67,3275.17,3275.17,-6639.67,-6147.96,-74.5841,-17655.9,-12718.9,24852,13913.8,-31116.3,-570.709,83119.1,15288.5,8904.3,5617.42,1156.82,241.94,69.4805,38.4317,35.0
36-4m.jpg,-2640.14,-32348.6,21843.6,24359.4,-23455.1,-18710.8,5355.99,-4490.4,-13845.7,-2687.65,-2687.65,-13845.7,-4490.4,5355.99,-18710.8,-23455.1,24359.4,21843.6,-32348.6,-2640.14,77549.1,13580,8844.24,6100.67,1087,224.284,69.4384,36.1662,35.0
36-5m.jpg,-2910.82,-21318.6,11114.5,9649.23,16930.6,-8653.28,-17450.8,3844.47,10799.3,618.016,618.016,10799.3,3844.47,-17450.8,-8653.28,16930.6,9649.23,11114.5,-21318.6,-2910.82,72818.1,13060.6,7971.53,5463.73,1085.82,261.17,67.6373,35.5871,35.0
36-6m.jpg,-9063.28,-18035.6,11925.2,19469.5,5361.54,-26742.6,5062.74,11921.1,-4536.81,-17505.9,-17505.9,-4536.81,11921.1,5062.74,-26742.6,5361.54,19469.5,11925.2,-18035.6,-9063.28,73701.8,13244.6,9650.28,5933.02,1228.23,300.5,72.1562,36.5781,35.0
37-1m.jpg,5054.37,-39457.2,-28292,22438.3,20055.8,-2785,-12269.9,-5413.24,2149.89,10177.6,10177.6,2149.89,-5413.24,-12269.9,-2785,20055.8,22438.3,-28292,-39457.2,5054.37,68570.4,11416.2,5976.3,4738.52,818.086,181.484,62.8998,26.4092,36.0
37-2m.jpg,-280.697,-45108.2,-14895.9,31708.7,9446.18,-18499.8,-8632.24,8035.86,7724.44,2458.79,2458.79,7724.44,8035.86,-8632.24,-18499.8,9446.18,31708.7,-14895.9,-45108.2,-280.697,64195.3,9889.5,6346.34,4711.08,819.514,180.253,65.6727,24.3599,36.0
37-3m.jpg,7246.06,-37991.8,-34538.7,19133.5,21873.3,-3865.78,-14356.2,-328.532,8297.8,5346.7,5346.7,8297.8,-328.532,-14356.2,-3865.78,21873.3,19133.5,-34538.7,-37991.8,7246.06,66370.1,11723.2,6243.69,4256.93,854.93,187.393,61.7039,26.3041,36.0
37-4m.jpg,8492.19,-38351.4,-34671.2,15678.3,25035.4,885.802,-14995,-5789.91,4170.1,5841.92,5841.92,4170.1,-5789.91,-14995,885.802,25035.4,15678.3,-34671.2,-38351.4,8492.19,59627.6,11151.3,6030.48,4554.28,796.694,169.679,60.7497,25.6499,36.0
37-5m.jpg,-5936.51,-32397.6,961.366,-5867.38,4261.78,7445.88,-2875.8,754.041,-1242.66,989.824,989.824,-1242.66,754.041,-2875.8,7445.88,4261.78,-5867.38,961.366,-32397.6,-5936.51,64979,12803,6429.17,4566.63,974.875,265.13,70.0744,29.9234,36.0
37-6m.jpg,2622.04,-44231.2,-19557.4,29894.9,15360,-15883.4,-12675.4,7170,8108.85,2985.23,2985.23,8108.85,7170,-12675.4,-15883.4,15360,29894.9,-19557.4,-44231.2,2622.04,62595.8,11856,7316.42,4681.31,906.025,214.354,63.8216,24.3639,36.0
38-1m.jpg,12501.3,-33713,-49740.7,-2435.68,42756,27808.3,-15200.9,-33202.6,-12182.4,17913.2,17913.2,-12182.4,-33202.6,-15200.9,27808.3,42756,-2435.68,-49740.7,-33713,12501.3,73048.9,12777.1,8034.46,6390.08,986.261,225.405,61.8785,33.215,37.0
38-2m.jpg,13045.6,-33091.3,-50876.7,-3942.44,42384.1,29340,-12668.8,-33115.1,-14781.7,16043.6,16043.6,-14781.7,-33115.1,-12668.8,29340,42384.1,-3942.44,-50876.7,-33091.3,13045.6,71239.2,12586,7919.32,5441.53,991.237,229.715,61.2235,32.5841,37.0
38-3m.jpg,13672.8,-32079,-52478.4,-2213.45,38481.6,29147.1,-13455.6,-32433,-11900.1,15618.2,15618.2,-11900.1,-32433,-13455.6,29147.1,38481.6,-2213.45,-52478.4,-32079,13672.8,73511.6,12831,7247.38,5651.73,1062.72,244.103,61.1363,33.2941,37.0
38-4m.jpg,13666.5,-32535.7,-49370.8,-5220.98,41688.9,27758.1,-12825.2,-32725.3,-15173.2,16372.9,16372.9,-15173.2,-32725.3,-12825.2,27758.1,41688.9,-5220.98,-49370.8,-32535.7,13666.5,72988.4,12634.5,7567.66,6401.01,974.11,217.916,60.9282,33.0171,37.0
38-5m.jpg,-7517.38,-30831.3,-4373.31,-10710.3,16289.4,14289.3,-1400.12,-14534.7,-11991.3,5407.07,5407.07,-11991.3,-14534.7,-1400.12,14289.3,16289.4,-10710.3,-4373.31,-30831.3,-7517.38,67105.8,13336.3,8017.87,5916.04,1138.21,328.438,72.9704,32.9096,37.0
38-6m.jpg,12336.2,-34394.6,-49480.3,-1631.32,42964,26373.1,-16239.5,-32332.2,-11034.9,18134.2,18134.2,-11034.9,-32332.2,-16239.5,26373.1,42964,-1631.32,-49480.3,-34394.6,12336.2,77303.2,11966.2,6622.82,5258.13,988.142,227.792,61.6589,32.4005,37.0
39-1m.jpg,6071.88,-32449.2,-31684,11561,19764.7,-3527.3,-9280.39,2155.93,4242.98,-3482.52,-3482.52,4242.98,2155.93,-9280.39,-3527.3,19764.7,11561,-31684,-32449.2,6071.88,73701.8,12430.1,7183.61,5975.5,1171.02,287.335,64.6672,32.8528,38.0
39-2m.jpg,2487.66,-37572.5,-25485.7,21525.2,19619.4,-12543.6,-13536.6,7601.44,4883.22,-7615.12,-7615.12,4883.22,7601.44,-13536.6,-12543.6,19619.4,21525.2,-25485.7,-37572.5,2487.66,76226.4,12849.8,7877.59,5502.95,1159.66,296.794,67.0754,32.3877,38.0
39-3m.jpg,3686.68,-33733.1,-28416.5,20641.5,20296,-10508.8,-15687.5,3480.36,6078.35,-5489.38,-5489.38,6078.35,3480.36,-15687.5,-10508.8,20296,20641.5,-28416.5,-33733.1,3686.68,74769.4,12757.6,8046.65,5869.15,1130.49,271.561,66.0652,32.852,38.0
39-4m.jpg,3074.63,-37181.6,-26834.3,20655.9,21724.3,-12837.5,-14565,6953.15,6817.2,-6040.1,-6040.1,6817.2,6953.15,-14565,-12837.5,21724.3,20655.9,-26834.3,-37181.6,3074.63,70814.2,11556.8,7376.76,5265.06,1127,267.409,66.0979,31.248,38.0
39-5m.jpg,-18966.5,-17012.8,-7874.88,9041.02,9196.81,-11894.2,-2070.67,481.058,1251.86,663.145,663.145,1251.86,481.058,-2070.67,-11894.2,9196.81,9041.02,-7874.88,-17012.8,-18966.5,75932,13445.2,8346.28,6477.87,1403.89,371.858,83.5102,38.0734,38.0
39-6m.jpg,1187.62,-40046.8,-20622.5,23563.6,16017.3,-17664.1,-11882.2,11629.3,4915.87,-8621.88,-8621.88,4915.87,11629.3,-11882.2,-17664.1,16017.3,23563.6,-20622.5,-40046.8,1187.62,71539,11814.2,7612.05,5682.7,1034.48,204.131,68.3333,32.8019,38.0
40-1m.jpg,8614.37,-43865.5,-38706.1,10491,35536,15077.4,-16949.1,-20233.5,120.681,11889.8,11889.8,120.681,-20233.5,-16949.1,15077.4,35536,10491,-38706.1,-43865.5,8614.37,52343.6,10499.1,7656.54,5583.87,1198.35,338.377,60.5431,22.4726,39.0
40-2m.jpg,841.219,-44950.3,-27384.1,23321.2,26622.4,-2852.49,-17765.4,-3349.8,9085.86,-2771.88,-2771.88,9085.86,-3349.8,-17765.4,-2852.49,26622.4,23321.2,-27384.1,-44950.3,841.219,58878.2,13005.1,8761.93,6648.45,1344.38,368.378,65.6272,24.3317,39.0
40-3m.jpg,547.172,-42510.2,-32039.7,24393.4,30050.2,-1011.79,-22368.7,-5993.16,9578.85,4274.2,4274.2,9578.85,-5993.16,-22368.7,-1011.79,30050.2,24393.4,-32039.7,-42510.2,547.172,62596.8,12386.9,7797.01,6417.41,1350.25,401.386,66.0905,25.4254,39.0
40-4m.jpg,-2915.29,-47915.3,-19433.3,29277,25545.4,-11818,-23311.7,2233.72,15457,-1155.35,-1155.35,15457,2233.72,-23311.7,-11818,25545.4,29277,-19433.3,-47915.3,-2915.29,56715.6,11388.1,9730.76,7270.19,1416.67,420.958,67.9829,24.0188,39.0
40-5m.jpg,-9347.19,-42399.8,-5279.73,15949.5,14206.2,1962.6,-18780.8,-8678.14,10916,14114.8,14114.8,10916,-8678.14,-18780.8,1962.6,14206.2,15949.5,-5279.73,-42399.8,-9347.19,59175,12443.9,8434.17,6438.6,1308.85,395.417,71.8133,25.3013,39.0
40-6m.jpg,0.828267,-44125.4,-29281.5,26107.4,33400.6,-3434.32,-27911.3,-12735.3,14920.1,15849.6,15849.6,14920.1,-12735.3,-27911.3,-3434.32,33400.6,26107.4,-29281.5,-44125.4,0.828267,61926.6,12979.6,8776.1,6989.27,1425.69,414.093,66.811,26.195,39.0
